0.6160       0.5831       0.5724       
0.6240       0.5811       0.5726       
0.6320       0.5790       0.5730       
0.6400       0.5774       0.5734       
0.6480       0.5760       0.5737       
0.6560       0.5748       0.5736       
0.6640       0.5739       0.5731       
0.6720       0.5734       0.5721       
0.6800       0.5731       0.5706       
0.6880       0.5731       0.5686       
0.6960       0.5734       0.5666       
0.7040       0.5739       0.5647       
0.7120       0.5745       0.5636       
0.7200       0.5753       0.5633       
0.7280       0.5766       0.5642       
0.7360       0.5776       0.5661       
0.7440       0.5785       0.5689       
0.7520       0.5796       0.5722       
0.7600       0.5806       0.5756       
0.7680       0.5816       0.5787       
0.7760       0.5824       0.5811       
0.7840       0.5832       0.5829       
0.7920       0.5838       0.5838       
0.8000       0.5840       0.5840       
0.8080       0.5841       0.5837       
0.8160       0.5842       0.5828       
0.8240       0.5839       0.5817       
0.8320       0.5834       0.5803       
0.8400       0.5828       0.5788       
0.8480       0.5820       0.5773       
0.8560       0.5813       0.5761       
0.8640       0.5802       0.5753       
0.8720       0.5792       0.5750       
0.8800       0.5785       0.5754       
0.8880       0.5779       0.5763       
0.8960       0.5771       0.5779       
0.9040       0.5766       0.5798       
0.9120       0.5763       0.5819       
0.9200       0.5761       0.5840       
0.9280       0.5761       0.5860       
0.9360       0.5765       0.5876       
0.9440       0.5771       0.5890       
0.9520       0.5779       0.5898       
0.9600       0.5786       0.5903       
0.9680       0.5793       0.5902       
0.9760       0.5804       0.5897       
0.9840       0.5812       0.5888       
0.9920       0.5821       0.5875       
1.0000       0.5830       0.5862       
1.0080       0.5836       0.5849       
1.0160       0.5844       0.5838       
1.0240       0.5848       0.5830       
1.0320       0.5847       0.5826       
1.0400       0.5849       0.5825       
1.0480       0.5849       0.5825       
1.0560       0.5846       0.5826       
1.0640       0.5844       0.5826       
1.0720       0.5837       0.5823       
1.0800       0.5832       0.5818       
1.0880       0.5826       0.5812       
1.0960       0.5819       0.5806       
1.1040       0.5810       0.5802       
1.1120       0.5802       0.5803       
1.1200       0.5795       0.5810       
1.1280       0.5787       0.5823       
1.1360       0.5781       0.5842       
1.1440       0.5776       0.5867       
1.1520       0.5772       0.5894       
1.1600       0.5771       0.5920       
1.1680       0.5770       0.5942       
1.1760       0.5770       0.5957       
1.1840       0.5772       0.5961       
1.1920       0.5774       0.5954       
1.2000       0.5779       0.5937       
1.2080       0.5785       0.5911       
1.2160       0.5791       0.5880       
1.2240       0.5796       0.5850       
1.2320       0.5804       0.5824       
1.2400       0.5815       0.5806       
1.2480       0.5817       0.5796       
1.2560       0.5827       0.5795       
1.2640       0.5832       0.5800       
1.2720       0.5835       0.5809       
1.2800       0.5840       0.5821       
1.2880       0.5844       0.5835       
1.2960       0.5846       0.5850       
1.3040       0.5847       0.5867       
1.3120       0.5847       0.5888       
1.3200       0.5846       0.5911       
1.3280       0.5845       0.5936       
1.3360       0.5843       0.5958       
1.3440       0.5838       0.5976       
1.3520       0.5833       0.5984       
1.3600       0.5827       0.5981       
1.3680       0.5821       0.5968       
1.3760       0.5817       0.5948       
1.3840       0.5811       0.5926       
1.3920       0.5804       0.5907       
1.4000       0.5799       0.5895       
1.4080       0.5796       0.5893       
1.4160       0.5791       0.5898       
1.4240       0.5792       0.5907       
1.4320       0.5788       0.5917       
1.4400       0.5788       0.5921       
1.4480       0.5791       0.5918       
1.4560       0.5793       0.5906       
1.4640       0.5794       0.5886       
1.4720       0.5795       0.5860       
1.4800       0.5800       0.5832       
1.4880       0.5803       0.5804       
1.4960       0.5809       0.5778       
1.5040       0.5814       0.5754       
1.5120       0.5817       0.5735       
1.5200       0.5820       0.5720       
1.5280       0.5823       0.5712       
1.5360       0.5825       0.5711       
1.5440       0.5827       0.5720       
1.5520       0.5830       0.5739       
1.5600       0.5828       0.5766       
1.5680       0.5826       0.5799       
1.5760       0.5827       0.5834       
1.5840       0.5828       0.5865       
1.5920       0.5826       0.5889       
1.6000       0.5827       0.5903       
1.6080       0.5824       0.5909       
1.6160       0.5819       0.5906       
1.6240       0.5817       0.5898       
1.6320       0.5814       0.5886       
1.6400       0.5810       0.5872       
1.6480       0.5807       0.5856       
1.6560       0.5802       0.5836       
1.6640       0.5801       0.5814       
1.6720       0.5798       0.5788       
1.6800       0.5795       0.5762       
1.6880       0.5796       0.5738       
1.6960       0.5797       0.5722       
1.7040       0.5797       0.5717       
1.7120       0.5796       0.5725       
1.7200       0.5794       0.5746       
1.7280       0.5796       0.5775       
1.7360       0.5800       0.5807       
1.7440       0.5796       0.5833       
1.7520       0.5798       0.5850       
1.7600       0.5802       0.5854       
1.7680       0.5804       0.5845       
1.7760       0.5808       0.5826       
1.7840       0.5807       0.5803       
1.7920       0.5806       0.5781       
1.8000       0.5810       0.5766       
1.8080       0.5812       0.5760       
1.8160       0.5814       0.5764       
1.8240       0.5815       0.5778       
1.8320       0.5817       0.5799       
1.8400       0.5817       0.5824       
1.8480       0.5816       0.5848       
1.8560       0.5817       0.5871       
1.8640       0.5814       0.5889       
1.8720       0.5811       0.5901       
1.8800       0.5811       0.5906       
1.8880       0.5813       0.5904       
1.8960       0.5811       0.5896       
1.9040       0.5811       0.5882       
1.9120       0.5806       0.5864       
1.9200       0.5805       0.5846       
1.9280       0.5804       0.5828       
1.9360       0.5805       0.5814       
1.9440       0.5806       0.5803       
1.9520       0.5806       0.5796       
1.9600       0.5804       0.5793       
1.9680       0.5805       0.5792       
1.9760       0.5805       0.5793       
1.9840       0.5805       0.5797       
1.9920       0.5806       0.5803       
2.0000       0.5806       0.5813       
2.0080       0.5809       0.5826       
2.0160       0.5809       0.5842       
2.0240       0.5808       0.5860       
2.0320       0.5808       0.5877       
2.0400       0.5809       0.5891       
2.0480       0.5810       0.5902       
2.0560       0.5808       0.5909       
2.0640       0.5808       0.5914       
2.0720       0.5810       0.5919       
2.0800       0.5810       0.5925       
2.0880       0.5807       0.5934       
2.0960       0.5809       0.5944       
2.1040       0.5810       0.5953       
2.1120       0.5812       0.5958       
2.1200       0.5813       0.5956       
2.1280       0.5812       0.5945       
2.1360       0.5808       0.5925       
2.1440       0.5809       0.5898       
2.1520       0.5809       0.5869       
2.1600       0.5807       0.5843       
2.1680       0.5808       0.5824       
2.1760       0.5807       0.5816       
2.1840       0.5806       0.5819       
2.1920       0.5806       0.5830       
2.2000       0.5808       0.5847       
2.2080       0.5810       0.5866       
2.2160       0.5807       0.5884       
2.2240       0.5812       0.5899       
2.2320       0.5814       0.5909       
2.2400       0.5810       0.5915       
2.2480       0.5813       0.5918       
2.2560       0.5812       0.5917       
2.2640       0.5815       0.5913       
2.2720       0.5818       0.5905       
2.2800       0.5818       0.5892       
2.2880       0.5817       0.5876       
2.2960       0.5818       0.5856       
2.3040       0.5817       0.5835       
2.3120       0.5816       0.5814       
2.3200       0.5813       0.5797       
2.3280       0.5812       0.5785       
2.3360       0.5811       0.5777       
2.3440       0.5815       0.5773       
2.3520       0.5813       0.5771       
2.3600       0.5814       0.5769       
2.3680       0.5815       0.5767       
2.3760       0.5813       0.5764       
2.3840       0.5811       0.5759       
2.3920       0.5810       0.5753       
2.4000       0.5810       0.5747       
2.4080       0.5809       0.5740       
2.4160       0.5809       0.5731       
2.4240       0.5810       0.5719       
2.4320       0.5810       0.5703       
2.4400       0.5808       0.5681       
2.4480       0.5808       0.5655       
2.4560       0.5807       0.5627       
2.4640       0.5804       0.5599       
2.4720       0.5805       0.5575       
2.4800       0.5807       0.5558       
2.4880       0.5807       0.5551       
2.4960       0.5807       0.5555       
